Lat,Lon,Date,Unq_Loc.x,cutLat.x,cutLon.x,Year,month,day,DOY,Unique_Date,Date_2,SSH,SSH_sd,SST,SST_sd,SST_Anom,Curl_Val,U_Val,V_Val,Depth_Val,Rugosity_Val,Dist_Shore_Val,CHL_Val,WEGU_Nu,WEGU_Agg,PFSH_Nu,PFSH_Agg,CAAU_Nu,CAAU_Agg,SOSH_Nu,SOSH_Agg,COMU_Nu,COMU_Agg,BFAL_Nu,BFAL_Agg
37.2,-122.9,5/10/2012,"(-122.9,-122.8] (37.2,37.3]","(37.2,37.3]","(-122.9,-122.8]",2012,5,10,131,2012 5 10,20120510,-0.015825602,0.01376861,11.29478131,0.296043827,0.355287633,2.05E-06,0.217172493,-0.295705802,-462.9951181,821.3690011,45245.78906,0.721299653,0,0,0,0,0,0,0,0,3,0,0,0
37.2,-122.9,5/12/2013,"(-122.9,-122.8] (37.2,37.3]","(37.2,37.3]","(-122.9,-122.8]",2013,5,12,132,2013 5 12,20130512,0.021620063,0.00352428,12.06907922,0.032868654,0.297033024,2.49E-07,-0.119902105,-0.087330796,-462.9951181,821.3690011,45245.78906,2.533602223,1,0,0,0,0,0,42,0,0,0,0,0
37.2,-122.9,5/27/2013,"(-122.9,-122.8] (37.2,37.3]","(37.2,37.3]","(-122.9,-122.8]",2013,5,27,147,2013 5 27,20130527,-0.022697246,0.007625396,11.23198424,0.259947939,0.2293307,3.70E-07,-0.015118671,-0.057434562,-462.9951181,821.3690011,45245.78906,1.71625627,0,0,0,0,2,0,4,0,5,0,1,0
37.2,-122.9,5/4/2016,"(-122.9,-122.8] (37.2,37.3]","(37.2,37.3]","(-122.9,-122.8]",2016,5,4,125,2016 5 4,20160504,0.028897538,0.010552949,11.86223139,0.378951095,0.261080003,1.56E-07,0.136858009,-0.233140745,-462.9951181,821.3690011,45245.78906,0.164045747,1,0,0,0,0,0,0,0,11,0,1,0
37.2,-122.9,5/5/2016,"(-122.9,-122.8] (37.2,37.3]","(37.2,37.3]","(-122.9,-122.8]",2016,5,5,126,2016 5 5,20160505,0.018944549,0.012609374,12.16038447,0.336668204,0.29077549,2.36E-07,0.020338332,-0.106720296,-462.9951181,821.3690011,45245.78906,0.164045747,0,0,0,0,1,0,0,0,58,1,0,0
37.2,-122.9,5/18/2016,"(-122.9,-122.8] (37.2,37.3]","(37.2,37.3]","(-122.9,-122.8]",2016,5,18,139,2016 5 18,20160518,-0.009512566,0.018055122,13.14167959,0.282289605,0.398967545,8.09E-07,-0.085077016,-0.191032737,-462.9951181,821.3690011,45245.78906,0.729426364,0,0,0,0,0,0,0,0,0,0,10,1
37.2,-122.9,6/1/2016,"(-122.9,-122.8] (37.2,37.3]","(37.2,37.3]","(-122.9,-122.8]",2016,6,1,153,2016 6 1,20160601,-0.010188525,0.012193718,13.24769983,0.140371315,0.379288351,1.20E-07,-0.11117994,0.105723621,-462.9951181,821.3690011,45245.78906,1.524600063,1,0,0,0,0,0,0,0,1,0,0,0
37.2,-122.9,6/5/2017,"(-122.9,-122.8] (37.2,37.3]","(37.2,37.3]","(-122.9,-122.8]",2017,6,5,156,2017 6 5,20170605,0.008072821,0.005855497,12.8656143,0.162479398,0.397389084,1.74E-06,0.035489154,-0.227314363,-462.9951181,821.3690011,45245.78906,0.885633269,0,0,1,0,1,0,1,0,3,0,0,0
37.2,-122.9,5/14/2019,"(-122.9,-122.8] (37.2,37.3]","(37.2,37.3]","(-122.9,-122.8]",2019,5,14,134,2019 5 14,20190514,0.03346385,0.002679131,14.53630365,0.240419166,0.542338725,-1.16E-07,-0.070486187,-0.074899644,-462.9951181,821.3690011,45245.78906,0.773072686,0,0,0,0,0,0,0,0,2,0,5,0
37.2,-122.9,5/12/2021,"(-122.9,-122.8] (37.2,37.3]","(37.2,37.3]","(-122.9,-122.8]",2021,5,12,132,2021 5 12,20210512,0.042367995,0.01308202,11.20436192,0.192082504,0.328638958,2.65E-07,-0.117388278,0.106771439,-462.9951181,821.3690011,45245.78906,1.380995426,0,0,0,0,0,0,383,1,14,0,0,0
37.2,-122.9,5/14/2021,"(-122.9,-122.8] (37.2,37.3]","(37.2,37.3]","(-122.9,-122.8]",2021,5,14,134,2021 5 14,20210514,-0.000934583,0.005867352,11.52291775,0.191559468,0.346232406,4.03E-07,0.058253832,-0.006743276,-462.9951181,821.3690011,45245.78906,1.380995426,0,0,0,0,0,0,0,0,2,0,0,0
37.2,-123,5/8/2007,"(-123,-122.9] (37.2,37.3]","(37.2,37.3]","(-123,-122.9]",2007,5,8,128,2007 5 8,20070508,0.021003494,0.010638737,13.16592939,0.094448211,0.547256566,7.58E-08,0.130828863,0.164998493,-462.9951181,821.3690011,45245.78906,1.838430169,0,0,0,0,0,0,0,0,0,0,0,0
37.2,-123,5/23/2009,"(-123,-122.9] (37.2,37.3]","(37.2,37.3]","(-123,-122.9]",2009,5,23,143,2009 5 23,20090523,-0.008349298,0.003144835,12.13339771,0.203171585,0.420739442,1.24E-06,0.006459105,-0.059566195,-462.9951181,821.3690011,45245.78906,1.87214905,0,0,0,0,0,0,0,0,0,0,0,0
37.2,-123,5/7/2012,"(-123,-122.9] (37.2,37.3]","(37.2,37.3]","(-123,-122.9]",2012,5,7,128,2012 5 7,20120507,0.017131033,0.004892778,11.3669877,0.24716787,0.3775287,1.61E-06,0.020807521,-0.042690075,-462.9951181,821.3690011,45245.78906,0.411346492,0,0,0,0,0,0,0,0,0,0,0,0
37.2,-123,5/10/2012,"(-123,-122.9] (37.2,37.3]","(37.2,37.3]","(-123,-122.9]",2012,5,10,131,2012 5 10,20120510,-0.003962614,0.008966787,11.48046968,0.296043827,0.371891893,2.01E-06,0.138620483,-0.114886693,-462.9951181,821.3690011,45245.78906,0.608082252,0,0,0,0,0,0,0,0,0,0,0,0
37.2,-123,5/12/2013,"(-123,-122.9] (37.2,37.3]","(37.2,37.3]","(-123,-122.9]",2013,5,12,132,2013 5 12,20130512,0.020251045,0.002692163,12.02091191,0.032868654,0.292369624,2.28E-07,-0.087063998,-0.130410226,-462.9951181,821.3690011,45245.78906,2.416358752,0,0,0,0,3,0,100,0,0,0,0,0
37.2,-123,6/3/2014,"(-123,-122.9] (37.2,37.3]","(37.2,37.3]","(-123,-122.9]",2014,6,3,154,2014 6 3,20140603,0.020999985,0.006610322,12.26302853,0.069934548,0.307521873,8.81E-07,-0.19199653,-0.153974565,-462.9951181,821.3690011,45245.78906,0.295414934,0,0,0,0,0,0,0,0,0,0,0,0
37.2,-123,5/9/2015,"(-123,-122.9] (37.2,37.3]","(37.2,37.3]","(-123,-122.9]",2015,5,9,129,2015 5 9,20150509,0.045362845,0.011281746,11.28864753,0.09532461,0.276740693,8.07E-07,-0.08911848,0.047254733,-462.9951181,821.3690011,45245.78906,0.527545374,0,0,0,0,0,0,2,0,2,0,0,0
37.2,-123,6/5/2019,"(-123,-122.9] (37.2,37.3]","(37.2,37.3]","(-123,-122.9]",2019,6,5,156,2019 6 5,20190605,0.076086951,0.009293106,13.29563905,1.762796793,0.469352915,1.09E-06,-0.048747999,-0.258741918,-462.9951181,821.3690011,45245.78906,1.311966571,0,0,0,0,0,0,160,0,0,0,0,0
37.2,-123,5/1/2021,"(-123,-122.9] (37.2,37.3]","(37.2,37.3]","(-123,-122.9]",2021,5,1,121,2021 5 1,20210501,0.045881882,0.002215465,11.11603165,0.153676669,0.241487248,2.29E-07,0.048391398,-0.181616694,-462.9951181,821.3690011,45245.78906,2.272744628,0,0,0,0,0,0,2,0,0,0,0,0
37.2,-123,5/12/2021,"(-123,-122.9] (37.2,37.3]","(37.2,37.3]","(-123,-122.9]",2021,5,12,132,2021 5 12,20210512,0.042367995,0.01308202,11.20436192,0.192082504,0.328638958,2.65E-07,-0.117388278,0.106771439,-462.9951181,821.3690011,45245.78906,0.992326673,1,0,0,0,0,0,10,0,12,0,0,0
37.2,-123.1,5/11/2005,"(-123.1,-123] (37.2,37.3]","(37.2,37.3]","(-123.1,-123]",2005,5,11,131,2005 5 11,20050511,0.031587867,0.00325564,13.79951795,0.155511342,0.420035723,9.12E-07,-0.09868994,-0.219449614,-722.535157,892.3480223,52771.13281,1.885443259,0,0,0,0,0,0,0,0,0,0,1,0
37.2,-123.1,5/8/2007,"(-123.1,-123] (37.2,37.3]","(37.2,37.3]","(-123.1,-123]",2007,5,8,128,2007 5 8,20070508,0.007711431,0.010862101,13.0166573,0.334928866,0.534806848,7.81E-08,0.057519613,0.189409446,-722.535157,892.3480223,52771.13281,1.680028999,0,0,0,0,1,0,0,0,0,0,0,0
37.2,-123.1,5/23/2007,"(-123.1,-123] (37.2,37.3]","(37.2,37.3]","(-123.1,-123]",2007,5,23,143,2007 5 23,20070523,-0.026279342,0.009699352,11.22318074,0.142879638,0.350790934,1.55E-06,-0.152179451,-0.02914907,-722.535157,892.3480223,52771.13281,1.412707245,0,0,0,0,0,0,0,0,0,0,0,0
37.2,-123.1,5/30/2008,"(-123.1,-123] (37.2,37.3]","(37.2,37.3]","(-123.1,-123]",2008,5,30,151,2008 5 30,20080530,-0.003152708,0.006485506,12.47300679,0.403276453,0.431463859,3.94E-07,0.066468068,0.01677839,-722.535157,892.3480223,52771.13281,2.029915467,0,0,0,0,0,0,0,0,0,0,0,0
37.2,-123.1,6/9/2009,"(-123.1,-123] (37.2,37.3]","(37.2,37.3]","(-123.1,-123]",2009,6,9,160,2009 6 9,20090609,0.035220972,0.008454525,14.6361367,0.141172818,0.540689577,-6.69E-08,0.166604606,0.076730535,-722.535157,892.3480223,52771.13281,1.175495489,0,0,0,0,1,0,3,0,0,0,0,0
37.2,-123.1,5/28/2013,"(-123.1,-123] (37.2,37.3]","(37.2,37.3]","(-123.1,-123]",2013,5,28,148,2013 5 28,20130528,-0.019814404,0.006195869,11.71260192,0.304775304,0.210168054,3.05E-07,0.040186565,-0.144757031,-722.535157,892.3480223,52771.13281,1.74221501,3,0,0,0,0,0,0,0,0,0,0,0
37.2,-123.1,6/3/2014,"(-123.1,-123] (37.2,37.3]","(37.2,37.3]","(-123.1,-123]",2014,6,3,154,2014 6 3,20140603,0.018655459,0.005256789,12.34367083,0.71018855,0.313376318,9.68E-07,-0.16679896,-0.078669813,-722.535157,892.3480223,52771.13281,1.206652065,0,0,0,0,0,0,0,0,0,0,1,0
37.2,-123.1,5/9/2015,"(-123.1,-123] (37.2,37.3]","(37.2,37.3]","(-123.1,-123]",2015,5,9,129,2015 5 9,20150509,0.031770047,0.009404575,11.28865554,0.049272851,0.276741417,8.33E-07,-0.093543637,-0.008550357,-722.535157,892.3480223,52771.13281,0.585962029,0,0,0,0,0,0,1,0,1,0,0,0
37.2,-123.1,5/19/2015,"(-123.1,-123] (37.2,37.3]","(37.2,37.3]","(-123.1,-123]",2015,5,19,139,2015 5 19,20150519,0.050488,0.011740457,12.59120014,0.180108852,0.363959825,6.37E-08,-0.116073804,0.056176179,-722.535157,892.3480223,52771.13281,0.636645007,0,0,0,0,0,0,19,0,3,0,0,0
37.2,-123.1,6/2/2016,"(-123.1,-123] (37.2,37.3]","(37.2,37.3]","(-123.1,-123]",2016,6,2,154,2016 6 2,20160602,-0.006339932,0.011244958,14.48441686,0.162956743,0.49077718,8.23E-08,-0.135801177,0.145818147,-722.535157,892.3480223,52771.13281,1.504665826,0,0,0,0,0,0,17,0,0,0,0,0
37.2,-123.1,6/5/2017,"(-123.1,-123] (37.2,37.3]","(37.2,37.3]","(-123.1,-123]",2017,6,5,156,2017 6 5,20170605,0.000446479,0.007574559,13.21092703,0.238139334,0.422590125,1.04E-06,-0.011675194,-0.05824719,-722.535157,892.3480223,52771.13281,1.000986658,0,0,0,0,0,0,1,0,0,0,0,0
37.2,-123.1,6/6/2017,"(-123.1,-123] (37.2,37.3]","(37.2,37.3]","(-123.1,-123]",2017,6,6,157,2017 6 6,20170606,-0.002960553,0.004437806,13.2622088,0.228041187,0.363841496,8.32E-07,0.002474845,-0.073511574,-722.535157,892.3480223,52771.13281,1.000986658,0,0,0,0,0,0,1,0,0,0,0,0
37.2,-123.1,6/4/2021,"(-123.1,-123] (37.2,37.3]","(37.2,37.3]","(-123.1,-123]",2021,6,4,155,2021 6 4,20210604,0.0116172,0.012205205,12.63625813,0.440724061,0.356579582,6.82E-07,0.124466583,-0.232515588,-722.535157,892.3480223,52771.13281,1.042645589,0,0,2,0,0,0,474,1,23,0,0,0
37.2,-123.2,5/14/2001,"(-123.2,-123.1] (37.2,37.3]","(37.2,37.3]","(-123.2,-123.1]",2001,5,14,134,2001 5 14,20010514,0.012647113,0.004479449,12.42172836,0.072067498,0.455967152,-1.33E-07,-0.007418686,-0.172478762,-1672.337895,960.6595999,68780.97656,1.838487386,0,0,0,0,0,0,1,0,0,0,0,0
37.2,-123.2,5/21/2001,"(-123.2,-123.1] (37.2,37.3]","(37.2,37.3]","(-123.2,-123.1]",2001,5,21,141,2001 5 21,20010521,0.026802126,0.005202208,13.13310223,0.195816994,0.50468941,1.64E-07,0.113465835,0.045009458,-1672.337895,960.6595999,68780.97656,1.667812816,0,0,0,0,0,0,0,0,0,0,0,0
37.2,-123.2,5/13/2002,"(-123.2,-123.1] (37.2,37.3]","(37.2,37.3]","(-123.2,-123.1]",2002,5,13,133,2002 5 13,20020513,-0.015715483,0.003396385,11.21632125,0.055592154,0.364314017,-1.74E-07,-0.02562639,-0.054977282,-1672.337895,960.6595999,68780.97656,2.02806266,0,0,0,0,0,0,57,0,0,0,0,0
37.2,-123.2,5/24/2002,"(-123.2,-123.1] (37.2,37.3]","(37.2,37.3]","(-123.2,-123.1]",2002,5,24,144,2002 5 24,20020524,0.002387035,0.00327343,12.03444067,0.044584057,0.473562346,1.09E-06,-0.034146214,-0.066131221,-1672.337895,960.6595999,68780.97656,1.801160399,0,0,0,0,0,0,5,0,0,0,0,0
37.2,-123.2,5/20/2003,"(-123.2,-123.1] (37.2,37.3]","(37.2,37.3]","(-123.2,-123.1]",2003,5,20,140,2003 5 20,20030520,0.034488651,0.008048945,12.86675893,0.063533818,0.445298255,3.95E-07,-0.036025473,0.050150018,-1672.337895,960.6595999,68780.97656,0.831076392,0,0,0,0,0,0,3,0,3,0,0,0
37.2,-123.2,5/26/2003,"(-123.2,-123.1] (37.2,37.3]","(37.2,37.3]","(-123.2,-123.1]",2003,5,26,146,2003 5 26,20030526,0.029906968,0.010912521,13.38898303,0.116632083,0.499925133,-5.92E-07,0.066272298,0.21316125,-1672.337895,960.6595999,68780.97656,1.278075999,0,0,0,0,0,0,0,0,0,0,0,0
37.2,-123.2,5/12/2004,"(-123.2,-123.1] (37.2,37.3]","(37.2,37.3]","(-123.2,-123.1]",2004,5,12,133,2004 5 12,20040512,0.077736918,0.007664538,13.09023172,0.256396741,0.378356419,1.41E-06,-0.041835059,-0.174657075,-1672.337895,960.6595999,68780.97656,0.602636695,0,0,0,0,0,0,0,0,0,0,0,0
37.2,-123.2,5/12/2005,"(-123.2,-123.1] (37.2,37.3]","(37.2,37.3]","(-123.2,-123.1]",2005,5,12,132,2005 5 12,20050512,0.030320367,0.003364587,13.67589351,0.139211877,0.413835771,3.25E-07,-0.058796593,-0.16620237,-1672.337895,960.6595999,68780.97656,1.490891835,0,0,0,0,0,0,0,0,0,0,0,0
37.2,-123.2,5/30/2008,"(-123.2,-123.1] (37.2,37.3]","(37.2,37.3]","(-123.2,-123.1]",2008,5,30,151,2008 5 30,20080530,-0.010672687,0.006582906,11.98732064,0.403276453,0.388854141,2.85E-07,0.013287591,0.0051554,-1672.337895,960.6595999,68780.97656,2.319786824,0,0,0,0,0,0,0,0,0,0,0,0
37.2,-123.2,6/6/2009,"(-123.2,-123.1] (37.2,37.3]","(37.2,37.3]","(-123.2,-123.1]",2009,6,6,157,2009 6 6,20090606,0.005632659,0.004030353,13.98494314,0.173922654,0.474053594,-3.45E-07,0.060383804,0.137322732,-1672.337895,960.6595999,68780.97656,0.944223669,0,0,12,1,0,0,16,0,0,0,0,0
37.2,-123.2,5/4/2010,"(-123.2,-123.1] (37.2,37.3]","(37.2,37.3]","(-123.2,-123.1]",2010,5,4,124,2010 5 4,20100504,0.021216842,0.01009095,10.06007776,0.292325372,0.188850065,1.29E-06,-0.040898595,-0.259720961,-1672.337895,960.6595999,68780.97656,0.75331222,0,0,0,0,0,0,0,0,0,0,0,0
37.2,-123.2,5/28/2013,"(-123.2,-123.1] (37.2,37.3]","(37.2,37.3]","(-123.2,-123.1]",2013,5,28,148,2013 5 28,20130528,-0.013605507,0.004959915,11.80963267,0.304775304,0.217563681,2.31E-07,0.042135329,-0.050102701,-1672.337895,960.6595999,68780.97656,1.801569441,0,0,0,0,0,0,0,0,0,0,0,0
37.2,-123.2,5/19/2014,"(-123.2,-123.1] (37.2,37.3]","(37.2,37.3]","(-123.2,-123.1]",2014,5,19,139,2014 5 19,20140519,0.058861842,0.00724383,13.0520602,0.089121535,0.38664086,1.70E-08,-0.113395736,-0.281395853,-1672.337895,960.6595999,68780.97656,0.898291561,1,0,0,0,0,0,0,0,0,0,0,0
37.2,-123.2,5/18/2016,"(-123.2,-123.1] (37.2,37.3]","(37.2,37.3]","(-123.2,-123.1]",2016,5,18,139,2016 5 18,20160518,0.064584904,0.028024921,12.74171583,0.083715855,0.368972616,7.61E-07,-0.456214443,-0.427680655,-1672.337895,960.6595999,68780.97656,0.595967959,0,0,0,0,0,0,0,0,0,0,0,0
37.2,-123.2,6/2/2016,"(-123.2,-123.1] (37.2,37.3]","(37.2,37.3]","(-123.2,-123.1]",2016,6,2,154,2016 6 2,20160602,-0.012013635,0.007469302,14.1939394,0.162956743,0.465453979,1.01E-07,-0.136120163,0.039883249,-1672.337895,960.6595999,68780.97656,1.42964602,0,0,6,0,0,0,103,0,1,0,0,0
37.2,-123.2,6/5/2017,"(-123.2,-123.1] (37.2,37.3]","(37.2,37.3]","(-123.2,-123.1]",2017,6,5,156,2017 6 5,20170605,-0.007878279,0.008831944,13.35922276,0.238139334,0.433412799,7.15E-07,-0.076076769,-0.020724968,-1672.337895,960.6595999,68780.97656,1.344739298,0,0,0,0,0,0,0,0,1,0,0,0
37.2,-123.2,6/6/2017,"(-123.2,-123.1] (37.2,37.3]","(37.2,37.3]","(-123.2,-123.1]",2017,6,6,157,2017 6 6,20170606,-0.009023021,0.006373849,13.41586103,0.228041187,0.375634518,6.50E-07,-0.056555235,-0.008283199,-1672.337895,960.6595999,68780.97656,1.344739298,0,0,0,0,0,0,0,0,0,0,0,0
37.2,-123.2,5/16/2018,"(-123.2,-123.1] (37.2,37.3]","(37.2,37.3]","(-123.2,-123.1]",2018,5,16,136,2018 5 16,20180516,0.009938508,0.009345816,12.98047004,0.163312321,0.446247307,4.84E-08,-0.07667392,0.026068627,-1672.337895,960.6595999,68780.97656,2.178884386,1,0,0,0,0,0,0,0,0,0,0,0
37.2,-123.2,5/13/2021,"(-123.2,-123.1] (37.2,37.3]","(37.2,37.3]","(-123.2,-123.1]",2021,5,13,133,2021 5 13,20210513,0.008056333,0.003687315,11.29098511,0.136039081,0.328374196,8.37E-08,0.003974902,-0.018341828,-1672.337895,960.6595999,68780.97656,0.528873311,0,0,0,0,0,0,41,0,0,0,0,0
37.2,-123.2,6/4/2021,"(-123.2,-123.1] (37.2,37.3]","(37.2,37.3]","(-123.2,-123.1]",2021,6,4,155,2021 6 4,20210604,0.014081491,0.014619656,13.05085373,0.314347565,0.389745441,4.82E-07,0.13294439,-0.047357101,-1672.337895,960.6595999,68780.97656,0.918471512,0,0,2,0,0,0,296,1,2,0,0,0
37.3,-122.5,5/15/2001,"(-122.5,-122.4] (37.3,37.4]","(37.3,37.4]","(-122.5,-122.4]",2001,5,15,135,2001 5 15,20010515,0.016256739,0.001381695,12.19175217,0.09879937,0.423423509,4.14E-07,NA,-0.151358428,-34.4580081,345.1271177,1509.169067,9.031486182,0,0,0,0,0,0,0,0,6,0,0,0
37.3,-122.5,5/18/2001,"(-122.5,-122.4] (37.3,37.4]","(37.3,37.4]","(-122.5,-122.4]",2001,5,18,138,2001 5 18,20010518,-0.01639749,0.004424959,10.369037,0.359684504,0.285418042,1.84E-06,NA,-0.247567347,-34.4580081,345.1271177,1509.169067,9.031486182,1,0,0,0,0,0,0,0,8,0,0,0
37.3,-122.5,5/21/2001,"(-122.5,-122.4] (37.3,37.4]","(37.3,37.4]","(-122.5,-122.4]",2001,5,21,141,2001 5 21,20010521,0.008408672,0.002003517,9.845287524,0.261445521,0.205740855,-1.48E-07,NA,0.182879323,-34.4580081,345.1271177,1509.169067,9.031486182,0,0,0,0,0,0,0,0,8,0,0,0
37.3,-122.5,5/13/2002,"(-122.5,-122.4] (37.3,37.4]","(37.3,37.4]","(-122.5,-122.4]",2002,5,13,133,2002 5 13,20020513,-0.000416585,0.003930569,11.04549911,0.100584567,0.347147214,9.05E-07,NA,-0.262349289,-34.4580081,345.1271177,1509.169067,24.18895884,0,0,0,0,0,0,0,0,3,0,0,0
37.3,-122.5,5/24/2002,"(-122.5,-122.4] (37.3,37.4]","(37.3,37.4]","(-122.5,-122.4]",2002,5,24,144,2002 5 24,20020524,0.001432175,0.00202133,11.74197974,0.176347641,0.447461768,1.34E-06,NA,-0.28831124,-34.4580081,345.1271177,1509.169067,7.738981245,0,0,0,0,0,0,0,0,8,0,0,0
37.3,-122.5,5/13/2004,"(-122.5,-122.4] (37.3,37.4]","(37.3,37.4]","(-122.5,-122.4]",2004,5,13,134,2004 5 13,20040513,-0.009407484,0.012516689,11.22702364,0.102264176,0.219258882,1.19E-06,NA,-0.278079359,-34.4580081,345.1271177,1509.169067,7.591551848,0,0,0,0,0,0,0,0,2,0,0,0
37.3,-122.5,5/12/2005,"(-122.5,-122.4] (37.3,37.4]","(37.3,37.4]","(-122.5,-122.4]",2005,5,12,132,2005 5 12,20050512,-0.000175795,0.006496009,13.23392818,0.093794575,0.369606536,1.56E-06,NA,-0.33032088,-34.4580081,345.1271177,1509.169067,1.549545093,0,0,0,0,0,0,0,0,4,0,0,0
37.3,-122.5,5/13/2007,"(-122.5,-122.4] (37.3,37.4]","(37.3,37.4]","(-122.5,-122.4]",2007,5,13,133,2007 5 13,20070513,-0.037789694,0.007308031,10.75242187,0.256342427,0.323578388,1.81E-06,NA,-0.344437973,-34.4580081,345.1271177,1509.169067,1.562354836,0,0,0,0,0,0,0,0,7,0,0,0
37.3,-122.5,5/23/2007,"(-122.5,-122.4] (37.3,37.4]","(37.3,37.4]","(-122.5,-122.4]",2007,5,23,143,2007 5 23,20070523,-0.022461974,0.004886848,10.59338067,0.177410422,0.298531007,1.54E-06,NA,-0.242855635,-34.4580081,345.1271177,1509.169067,1.562354836,0,0,0,0,0,0,0,0,22,0,0,0
37.3,-122.5,6/5/2009,"(-122.5,-122.4] (37.3,37.4]","(37.3,37.4]","(-122.5,-122.4]",2009,6,5,156,2009 6 5,20090605,0.059585536,0.003561338,12.26373851,0.381561366,0.266481808,-4.85E-08,NA,0.044590031,-34.4580081,345.1271177,1509.169067,7.146133254,0,0,0,0,0,0,0,0,0,0,0,0
37.3,-122.5,6/9/2009,"(-122.5,-122.4] (37.3,37.4]","(37.3,37.4]","(-122.5,-122.4]",2009,6,9,160,2009 6 9,20090609,0.048280929,0.001066456,12.59634677,0.312665608,0.330990234,-9.27E-08,NA,0.080444238,-34.4580081,345.1271177,1509.169067,7.146133254,0,0,0,0,0,0,0,0,0,0,0,0
37.3,-122.5,5/19/2013,"(-122.5,-122.4] (37.3,37.4]","(37.3,37.4]","(-122.5,-122.4]",2013,5,19,139,2013 5 19,20130519,-0.050430776,0.00596535,13.5387767,0.562856215,0.485836242,1.92E-06,NA,-0.292766188,-34.4580081,345.1271177,1509.169067,7.045457506,1,0,0,0,0,0,0,0,11,0,0,0
37.3,-122.5,5/19/2014,"(-122.5,-122.4] (37.3,37.4]","(37.3,37.4]","(-122.5,-122.4]",2014,5,19,139,2014 5 19,20140519,0.057881526,0.002611024,13.18556173,0.675711685,0.39722519,9.15E-07,NA,-0.35207751,-34.4580081,345.1271177,1509.169067,5.756338205,0,0,0,0,0,0,0,0,10,0,0,0
37.3,-122.5,4/29/2017,"(-122.5,-122.4] (37.3,37.4]","(37.3,37.4]","(-122.5,-122.4]",2017,4,29,119,2017 4 29,20170429,-0.051919057,0.00963107,12.19577414,0.212653448,0.347210248,2.48E-06,NA,-0.295242793,-34.4580081,345.1271177,1509.169067,2.477131784,0,0,0,0,0,0,0,0,0,0,0,0
37.3,-122.5,6/5/2017,"(-122.5,-122.4] (37.3,37.4]","(37.3,37.4]","(-122.5,-122.4]",2017,6,5,156,2017 6 5,20170605,-0.020248353,0.00450884,11.30958425,0.448205016,0.283829475,2.57E-06,NA,-0.212283837,-34.4580081,345.1271177,1509.169067,1.172107937,0,0,0,0,0,0,0,0,1,0,0,0
37.3,-122.6,5/15/2001,"(-122.6,-122.5] (37.3,37.4]","(37.3,37.4]","(-122.6,-122.5]",2001,5,15,135,2001 5 15,20010515,0.016659966,0.002087636,12.33898892,0.09879937,0.438066095,3.51E-07,-0.006221634,0.047835021,-82.55371113,410.8528951,9835.898438,7.920212658,0,0,0,0,0,0,0,0,97,1,0,0
37.3,-122.6,5/18/2001,"(-122.6,-122.5] (37.3,37.4]","(37.3,37.4]","(-122.6,-122.5]",2001,5,18,138,2001 5 18,20010518,-0.011323406,0.004394728,11.00627351,0.359684504,0.343618218,1.87E-06,0.056955091,-0.153366336,-82.55371113,410.8528951,9835.898438,7.920212658,0,0,0,0,1,0,0,0,14,0,0,0
37.3,-122.6,5/21/2001,"(-122.6,-122.5] (37.3,37.4]","(37.3,37.4]","(-122.6,-122.5]",2001,5,21,141,2001 5 21,20010521,0.006099515,0.002312571,10.07992697,0.261445521,0.227075733,-1.17E-07,0.047268491,0.041928549,-82.55371113,410.8528951,9835.898438,7.920212658,0,0,0,0,0,0,0,0,17,0,0,0
37.3,-122.6,5/22/2001,"(-122.6,-122.5] (37.3,37.4]","(37.3,37.4]","(-122.6,-122.5]",2001,5,22,142,2001 5 22,20010522,0.008967678,0.003659867,10.27547931,0.276622275,0.211770444,-7.23E-08,0.13195919,-0.019028467,-82.55371113,410.8528951,9835.898438,7.920212658,0,0,0,0,0,0,3,0,11,0,0,0
37.3,-122.6,5/9/2002,"(-122.6,-122.5] (37.3,37.4]","(37.3,37.4]","(-122.6,-122.5]",2002,5,9,129,2002 5 9,20020509,-0.004831563,0.00683367,10.56323791,0.494692697,0.354679724,1.85E-06,0.046495876,-0.180739987,-82.55371113,410.8528951,9835.898438,17.17396428,0,0,0,0,0,0,0,0,3,0,0,0
37.3,-122.6,5/13/2002,"(-122.6,-122.5] (37.3,37.4]","(37.3,37.4]","(-122.6,-122.5]",2002,5,13,133,2002 5 13,20020513,0.002031067,0.005007704,11.06830877,0.100584567,0.349439475,8.07E-07,-0.006197306,-0.252022955,-82.55371113,410.8528951,9835.898438,17.17396428,0,0,0,0,0,0,11,0,14,0,0,0
37.3,-122.6,5/21/2002,"(-122.6,-122.5] (37.3,37.4]","(37.3,37.4]","(-122.6,-122.5]",2002,5,21,141,2002 5 21,20020521,0.018815567,0.006578811,11.38671691,0.086744886,0.377930563,6.86E-07,0.151635745,0.012526307,-82.55371113,410.8528951,9835.898438,6.163332625,0,0,0,0,0,0,0,0,0,0,0,0
37.3,-122.6,5/24/2002,"(-122.6,-122.5] (37.3,37.4]","(37.3,37.4]","(-122.6,-122.5]",2002,5,24,144,2002 5 24,20020524,0.003944527,0.002329447,11.64921506,0.176347641,0.439183016,1.34E-06,-0.036562516,-0.12869547,-82.55371113,410.8528951,9835.898438,6.163332625,1,0,0,0,0,0,0,0,10,0,0,0
